date	open	high	low	close	volume
May 25, 2009	546,000.00	554,000.00	520,000.00	545,000.00	565,270
May 22, 2009	557,000.00	560,000.00	550,000.00	550,000.00	504,399
May 21, 2009	570,000.00	573,000.00	560,000.00	563,000.00	399,311
May 20, 2009	573,000.00	577,000.00	570,000.00	576,000.00	420,480
May 19, 2009	567,000.00	573,000.00	562,000.00	570,000.00	556,855
May 18, 2009	555,000.00	560,000.00	551,000.00	556,000.00	443,268
May 15, 2009	558,000.00	562,000.00	553,000.00	555,000.00	467,109
May 14, 2009	556,000.00	557,000.00	551,000.00	552,000.00	607,903
May 13, 2009	563,000.00	566,000.00	557,000.00	560,000.00	563,508
May 12, 2009	563,000.00	569,000.00	560,000.00	561,000.00	455,683
May 11, 2009	566,000.00	568,000.00	558,000.00	563,000.00	613,796
May 8, 2009	566,000.00	574,000.00	563,000.00	569,000.00	450,918
May 7, 2009	572,000.00	573,000.00	559,000.00	566,000.00	666,263
May 6, 2009	575,000.00	581,000.00	563,000.00	565,000.00	1,118,819
May 4, 2009	595,000.00	597,000.00	578,000.00	582,000.00	766,994
Apr 30, 2009	595,000.00	602,000.00	584,000.00	592,000.00	607,846
Apr 29, 2009	577,000.00	586,000.00	575,000.00	586,000.00	328,308
Apr 28, 2009	590,000.00	590,000.00	575,000.00	575,000.00	472,154
Apr 27, 2009	592,000.00	594,000.00	579,000.00	585,000.00	542,898
Apr 24, 2009	616,000.00	627,000.00	590,000.00	592,000.00	903,763
Apr 23, 2009	614,000.00	632,000.00	611,000.00	627,000.00	642,295
Apr 22, 2009	598,000.00	615,000.00	594,000.00	609,000.00	804,453
Apr 21, 2009	581,000.00	596,000.00	578,000.00	591,000.00	362,763
Apr 20, 2009	600,000.00	601,000.00	582,000.00	592,000.00	347,333
Apr 17, 2009	594,000.00	604,000.00	589,000.00	597,000.00	811,751
Apr 16, 2009	596,000.00	599,000.00	580,000.00	581,000.00	563,818
Apr 15, 2009	566,000.00	585,000.00	565,000.00	585,000.00	503,528
Apr 14, 2009	585,000.00	588,000.00	571,000.00	575,000.00	506,536
Apr 13, 2009	594,000.00	600,000.00	582,000.00	583,000.00	411,572
Apr 10, 2009	597,000.00	603,000.00	588,000.00	603,000.00	654,112
Apr 9, 2009	561,000.00	584,000.00	560,000.00	580,000.00	615,627
Apr 8, 2009	574,000.00	578,000.00	555,000.00	557,000.00	626,984
Apr 7, 2009	591,000.00	595,000.00	583,000.00	584,000.00	507,156
Apr 6, 2009	593,000.00	613,000.00	593,000.00	594,000.00	650,097
Apr 3, 2009	599,000.00	600,000.00	584,000.00	593,000.00	472,853
Apr 2, 2009	584,000.00	591,000.00	575,000.00	591,000.00	557,672
Apr 1, 2009	570,000.00	580,000.00	559,000.00	570,000.00	489,179
Mar 31, 2009	564,000.00	584,000.00	563,000.00	568,000.00	394,196
Mar 30, 2009	581,000.00	590,000.00	565,000.00	567,000.00	364,729
Mar 27, 2009	581,000.00	589,000.00	574,000.00	584,000.00	569,669
Mar 26, 2009	551,000.00	571,000.00	548,000.00	570,000.00	414,390
Mar 25, 2009	550,000.00	559,000.00	550,000.00	556,000.00	251,305
Mar 24, 2009	560,000.00	560,000.00	548,000.00	559,000.00	456,011
Mar 23, 2009	542,000.00	555,000.00	542,000.00	549,000.00	346,111
Mar 20, 2009	535,000.00	549,000.00	535,000.00	542,000.00	347,566
Mar 19, 2009	547,000.00	549,000.00	537,000.00	541,000.00	389,066
Mar 18, 2009	538,000.00	541,000.00	527,000.00	540,000.00	335,855
Mar 17, 2009	528,000.00	537,000.00	517,000.00	534,000.00	403,036
Mar 16, 2009	526,000.00	536,000.00	517,000.00	523,000.00	282,794
Mar 13, 2009	540,000.00	550,000.00	528,000.00	528,000.00	470,840
Mar 12, 2009	520,000.00	536,000.00	520,000.00	536,000.00	1,012,934
Mar 11, 2009	519,000.00	525,000.00	513,000.00	525,000.00	526,821
Mar 10, 2009	505,000.00	518,000.00	502,000.00	504,000.00	386,022
Mar 9, 2009	510,000.00	516,000.00	497,500.00	515,000.00	363,570
Mar 6, 2009	496,000.00	505,000.00	494,000.00	503,000.00	377,457
Mar 5, 2009	499,000.00	506,000.00	489,500.00	503,000.00	656,814
Mar 4, 2009	478,000.00	490,500.00	469,000.00	489,000.00	506,959
Mar 3, 2009	454,500.00	479,000.00	454,500.00	475,500.00	495,567
Mar 2, 2009	475,500.00	475,500.00	458,000.00	462,000.00	488,543
Feb 27, 2009	475,000.00	493,000.00	470,500.00	477,000.00	583,740
Feb 26, 2009	479,000.00	493,000.00	465,000.00	477,000.00	438,198
Feb 25, 2009	481,500.00	483,000.00	473,500.00	478,000.00	414,777
Feb 24, 2009	470,000.00	472,500.00	464,000.00	467,500.00	451,851
Feb 23, 2009	465,000.00	485,000.00	461,000.00	485,000.00	418,449
Feb 20, 2009	475,000.00	480,000.00	467,500.00	467,500.00	505,059
Feb 19, 2009	476,500.00	488,000.00	471,500.00	480,500.00	510,968
Feb 18, 2009	488,000.00	489,000.00	477,500.00	478,000.00	569,112
Feb 17, 2009	499,000.00	500,000.00	487,000.00	490,500.00	470,554
Feb 16, 2009	508,000.00	520,000.00	502,000.00	504,000.00	324,127
Feb 13, 2009	511,000.00	519,000.00	504,000.00	511,000.00	474,956
Feb 12, 2009	507,000.00	520,000.00	501,000.00	520,000.00	549,406
Feb 11, 2009	506,000.00	519,000.00	505,000.00	513,000.00	321,429
Feb 10, 2009	532,000.00	534,000.00	514,000.00	520,000.00	487,902
Feb 9, 2009	545,000.00	548,000.00	521,000.00	527,000.00	647,908
Feb 6, 2009	536,000.00	545,000.00	529,000.00	545,000.00	691,918
Feb 5, 2009	520,000.00	536,000.00	513,000.00	521,000.00	665,541
Feb 4, 2009	505,000.00	520,000.00	499,500.00	518,000.00	603,281
Feb 3, 2009	488,500.00	499,000.00	473,500.00	490,000.00	546,536
Feb 2, 2009	488,000.00	496,000.00	472,500.00	473,500.00	469,701
Feb 2, 2009	488,000.00	496,000.00	472,500.00	473,500.00	469,701
Jan 30, 2009	484,500.00	492,500.00	484,000.00	488,000.00	376,900
Jan 29, 2009	488,500.00	499,500.00	481,000.00	498,500.00	653,749
Jan 28, 2009	470,000.00	492,000.00	464,000.00	488,500.00	904,086
Jan 23, 2009	447,500.00	451,500.00	438,500.00	442,000.00	626,797
Jan 22, 2009	464,000.00	464,000.00	449,500.00	461,000.00	515,053
Jan 21, 2009	450,000.00	454,000.00	447,000.00	448,500.00	436,293
Jan 20, 2009	460,500.00	466,000.00	457,000.00	464,000.00	365,480
Jan 19, 2009	476,000.00	480,500.00	471,000.00	475,000.00	371,597
Jan 16, 2009	464,000.00	469,000.00	455,500.00	469,000.00	434,479
Jan 15, 2009	474,500.00	474,500.00	457,500.00	459,500.00	624,201
Jan 14, 2009	489,500.00	492,000.00	477,500.00	489,500.00	384,520
Jan 13, 2009	490,500.00	493,000.00	480,000.00	491,500.00	349,989
Jan 12, 2009	490,000.00	498,000.00	487,000.00	489,500.00	353,124
Jan 9, 2009	503,000.00	506,000.00	486,000.00	493,000.00	594,905
Jan 8, 2009	518,000.00	519,000.00	503,000.00	508,000.00	604,845
Jan 7, 2009	505,000.00	524,000.00	499,000.00	524,000.00	792,707
Jan 6, 2009	482,000.00	502,000.00	479,500.00	498,000.00	878,065
Jan 5, 2009	480,000.00	487,000.00	473,500.00	476,000.00	607,503
Jan 2, 2009	453,500.00	470,000.00	442,500.00	470,000.00	445,004
Dec 30, 2008	458,000.00	463,500.00	451,000.00	451,000.00	352,181
Dec 29, 2008	456,000.00	457,000.00	438,500.00	454,000.00	317,045
Dec 26, 2008	460,500.00	463,000.00	454,000.00	456,000.00	228,404
Dec 24, 2008	464,500.00	466,000.00	456,000.00	460,000.00	373,988
Dec 23, 2008	481,000.00	484,500.00	456,500.00	456,500.00	548,769
Dec 22, 2008	499,500.00	502,000.00	481,000.00	486,000.00	456,478
Dec 19, 2008	475,000.00	497,500.00	474,000.00	489,500.00	976,134
Dec 18, 2008	460,000.00	468,500.00	453,500.00	468,000.00	662,763
Dec 17, 2008	465,500.00	467,000.00	451,000.00	459,500.00	658,838
Dec 16, 2008	465,000.00	467,000.00	450,500.00	457,000.00	694,484
Dec 15, 2008	470,000.00	481,000.00	468,000.00	472,000.00	490,083
Dec 12, 2008	466,000.00	480,500.00	458,000.00	465,000.00	557,437
Dec 11, 2008	482,000.00	483,500.00	460,500.00	482,500.00	963,119
Dec 10, 2008	469,000.00	481,000.00	466,000.00	481,000.00	685,737
Dec 9, 2008	466,000.00	469,500.00	453,000.00	469,500.00	579,042
Dec 8, 2008	434,500.00	465,000.00	430,000.00	464,000.00	785,977
Dec 5, 2008	425,500.00	437,000.00	425,500.00	427,000.00	587,464
Dec 4, 2008	446,000.00	446,500.00	427,000.00	430,500.00	695,313
Dec 3, 2008	454,000.00	460,000.00	435,500.00	441,000.00	713,084
Dec 2, 2008	452,000.00	462,000.00	450,500.00	454,000.00	469,822
Dec 1, 2008	485,500.00	486,000.00	474,500.00	476,500.00	428,327
Nov 28, 2008	486,000.00	488,500.00	479,500.00	486,000.00	444,631
Nov 27, 2008	484,000.00	487,000.00	477,500.00	485,000.00	528,372
Nov 26, 2008	461,000.00	475,000.00	456,000.00	473,000.00	618,009
Nov 25, 2008	458,000.00	466,500.00	440,500.00	451,500.00	659,089
Nov 24, 2008	442,000.00	454,000.00	436,000.00	440,000.00	578,468
Nov 21, 2008	419,000.00	446,000.00	411,000.00	442,000.00	620,573
Nov 20, 2008	422,000.00	431,500.00	419,500.00	423,000.00	559,220
Nov 19, 2008	435,000.00	443,500.00	424,000.00	438,000.00	612,405
Nov 18, 2008	438,500.00	444,500.00	435,000.00	435,000.00	674,346
Nov 17, 2008	464,500.00	464,500.00	442,000.00	450,500.00	646,642
Nov 14, 2008	484,500.00	486,000.00	461,000.00	465,000.00	583,346
Nov 13, 2008	465,000.00	474,000.00	456,000.00	474,000.00	734,729
Nov 12, 2008	467,000.00	489,000.00	459,500.00	480,500.00	605,915
Nov 11, 2008	463,000.00	479,000.00	456,500.00	470,500.00	690,647
Nov 10, 2008	493,500.00	499,500.00	472,000.00	474,500.00	873,374
Nov 7, 2008	470,000.00	495,500.00	463,000.00	489,500.00	982,552
Nov 6, 2008	500,000.00	509,000.00	485,000.00	491,500.00	767,510
Nov 5, 2008	520,000.00	526,000.00	505,000.00	515,000.00	804,990
Nov 4, 2008	516,000.00	522,000.00	506,000.00	514,000.00	774,984
Nov 3, 2008	531,000.00	545,000.00	514,000.00	516,000.00	865,051
Oct 31, 2008	537,000.00	550,000.00	515,000.00	535,000.00	1,217,005
Oct 30, 2008	507,000.00	546,000.00	491,000.00	537,000.00	1,082,202
Oct 29, 2008	489,000.00	503,000.00	442,500.00	475,000.00	1,274,357
Oct 28, 2008	430,000.00	476,500.00	426,500.00	463,500.00	987,138
Oct 27, 2008	407,500.00	438,000.00	403,000.00	438,000.00	951,414
Oct 24, 2008	473,000.00	475,000.00	406,000.00	407,500.00	1,172,047
Oct 23, 2008	477,000.00	484,500.00	460,000.00	472,500.00	994,999
Oct 22, 2008	517,000.00	523,000.00	490,000.00	508,000.00	675,269
Oct 21, 2008	526,000.00	530,000.00	509,000.00	519,000.00	488,830
Oct 20, 2008	512,000.00	525,000.00	499,500.00	521,000.00	548,983
Oct 17, 2008	520,000.00	520,000.00	491,500.00	505,000.00	878,855
Oct 16, 2008	520,000.00	527,000.00	500,000.00	504,000.00	922,009
Oct 15, 2008	548,000.00	552,000.00	534,000.00	547,000.00	607,275
Oct 14, 2008	541,000.00	560,000.00	541,000.00	560,000.00	655,945
Oct 13, 2008	523,000.00	539,000.00	521,000.00	524,000.00	605,851
Oct 10, 2008	528,000.00	532,000.00	506,000.00	521,000.00	880,190
Oct 9, 2008	528,000.00	548,000.00	528,000.00	541,000.00	710,180
Oct 8, 2008	519,000.00	535,000.00	517,000.00	528,000.00	652,791
Oct 7, 2008	506,000.00	538,000.00	505,000.00	531,000.00	591,355
Oct 6, 2008	520,000.00	524,000.00	510,000.00	517,000.00	631,544
Oct 1, 2008	542,000.00	543,000.00	524,000.00	533,000.00	505,407
Sep 30, 2008	518,000.00	544,000.00	514,000.00	539,000.00	756,586
Sep 29, 2008	558,000.00	563,000.00	540,000.00	544,000.00	509,824
Sep 26, 2008	560,000.00	562,000.00	551,000.00	553,000.00	520,253
Sep 25, 2008	557,000.00	569,000.00	551,000.00	567,000.00	359,491
Sep 24, 2008	557,000.00	569,000.00	557,000.00	564,000.00	409,272
Sep 23, 2008	549,000.00	565,000.00	548,000.00	560,000.00	444,303
Sep 22, 2008	557,000.00	571,000.00	552,000.00	558,000.00	542,081
Sep 19, 2008	535,000.00	558,000.00	532,000.00	558,000.00	1,032,789
Sep 18, 2008	509,000.00	521,000.00	504,000.00	517,000.00	771,404
Sep 17, 2008	535,000.00	537,000.00	522,000.00	525,000.00	593,595
Sep 16, 2008	510,000.00	526,000.00	509,000.00	525,000.00	740,508
Sep 12, 2008	544,000.00	550,000.00	539,000.00	543,000.00	542,819
Sep 11, 2008	545,000.00	557,000.00	536,000.00	537,000.00	940,627
Sep 10, 2008	522,000.00	548,000.00	520,000.00	542,000.00	711,152
Sep 9, 2008	540,000.00	540,000.00	530,000.00	536,000.00	434,820
Sep 8, 2008	533,000.00	551,000.00	531,000.00	543,000.00	759,185
Sep 5, 2008	503,000.00	536,000.00	502,000.00	520,000.00	848,726
Sep 4, 2008	515,000.00	522,000.00	511,000.00	514,000.00	550,800
Sep 3, 2008	512,000.00	531,000.00	512,000.00	527,000.00	495,908
Sep 2, 2008	500,000.00	517,000.00	500,000.00	517,000.00	683,002
Sep 1, 2008	503,000.00	509,000.00	501,000.00	506,000.00	712,980
Aug 29, 2008	520,000.00	526,000.00	512,000.00	516,000.00	714,226
Aug 28, 2008	526,000.00	532,000.00	520,000.00	521,000.00	450,666
Aug 27, 2008	535,000.00	537,000.00	517,000.00	530,000.00	676,769
Aug 26, 2008	555,000.00	555,000.00	539,000.00	540,000.00	644,296
Aug 25, 2008	558,000.00	562,000.00	554,000.00	560,000.00	272,626
Aug 22, 2008	551,000.00	558,000.00	545,000.00	557,000.00	313,572
Aug 21, 2008	560,000.00	561,000.00	552,000.00	553,000.00	322,894
Aug 20, 2008	556,000.00	566,000.00	555,000.00	560,000.00	424,322
Aug 19, 2008	572,000.00	575,000.00	563,000.00	564,000.00	354,595
Aug 18, 2008	581,000.00	586,000.00	573,000.00	579,000.00	329,029
Aug 14, 2008	580,000.00	586,000.00	578,000.00	580,000.00	367,696
Aug 13, 2008	591,000.00	596,000.00	583,000.00	587,000.00	325,305
Aug 12, 2008	595,000.00	602,000.00	589,000.00	595,000.00	502,996
Aug 11, 2008	586,000.00	592,000.00	583,000.00	585,000.00	435,014
Aug 8, 2008	570,000.00	574,000.00	562,000.00	573,000.00	485,455
Aug 7, 2008	591,000.00	593,000.00	573,000.00	578,000.00	456,600
Aug 6, 2008	581,000.00	587,000.00	576,000.00	587,000.00	423,463
Aug 5, 2008	565,000.00	574,000.00	563,000.00	567,000.00	405,898
Aug 4, 2008	569,000.00	570,000.00	557,000.00	565,000.00	321,687
Aug 1, 2008	559,000.00	567,000.00	557,000.00	565,000.00	268,525
Jul 31, 2008	547,000.00	567,000.00	547,000.00	564,000.00	503,506
Jul 30, 2008	552,000.00	557,000.00	545,000.00	548,000.00	521,062
Jul 29, 2008	548,000.00	551,000.00	542,000.00	544,000.00	589,316
Jul 28, 2008	571,000.00	573,000.00	554,000.00	560,000.00	861,851
Jul 25, 2008	599,000.00	603,000.00	574,000.00	576,000.00	993,209
Jul 24, 2008	587,000.00	614,000.00	583,000.00	614,000.00	693,315
Jul 23, 2008	590,000.00	594,000.00	581,000.00	587,000.00	554,346
Jul 22, 2008	584,000.00	590,000.00	580,000.00	590,000.00	381,444
Jul 21, 2008	582,000.00	606,000.00	582,000.00	599,000.00	518,404
Jul 18, 2008	591,000.00	594,000.00	577,000.00	582,000.00	307,878
Jul 17, 2008	571,000.00	589,000.00	570,000.00	584,000.00	650,154
Jul 17, 2008	571,000.00	589,000.00	570,000.00	584,000.00	650,154
Jul 16, 2008	557,000.00	567,000.00	554,000.00	561,000.00	515,768
Jul 15, 2008	561,000.00	563,000.00	553,000.00	553,000.00	537,304
Jul 14, 2008	564,000.00	582,000.00	561,000.00	567,000.00	412,019
Jul 11, 2008	561,000.00	573,000.00	557,000.00	568,000.00	639,621
Jul 10, 2008	558,000.00	570,000.00	556,000.00	560,000.00	1,039,557
Jul 9, 2008	605,000.00	606,000.00	575,000.00	575,000.00	588,889
Jul 8, 2008	611,000.00	618,000.00	593,000.00	593,000.00	533,859
Jul 7, 2008	610,000.00	628,000.00	601,000.00	614,000.00	478,667
Jul 4, 2008	630,000.00	633,000.00	616,000.00	616,000.00	446,996
Jul 3, 2008	617,000.00	645,000.00	617,000.00	633,000.00	581,644
Jul 2, 2008	630,000.00	637,000.00	623,000.00	630,000.00	482,751
Jul 1, 2008	626,000.00	640,000.00	609,000.00	636,000.00	661,956
Jun 30, 2008	638,000.00	640,000.00	625,000.00	625,000.00	561,403
Jun 27, 2008	646,000.00	650,000.00	637,000.00	643,000.00	501,540
Jun 26, 2008	660,000.00	670,000.00	656,000.00	665,000.00	390,746
Jun 25, 2008	658,000.00	661,000.00	644,000.00	655,000.00	428,171
Jun 24, 2008	660,000.00	664,000.00	654,000.00	659,000.00	307,224
Jun 23, 2008	652,000.00	663,000.00	652,000.00	658,000.00	389,681
Jun 20, 2008	688,000.00	688,000.00	665,000.00	668,000.00	410,208
Jun 19, 2008	696,000.00	697,000.00	675,000.00	675,000.00	511,985
Jun 18, 2008	681,000.00	704,000.00	681,000.00	704,000.00	292,141
Jun 17, 2008	691,000.00	695,000.00	681,000.00	688,000.00	362,910
Jun 16, 2008	685,000.00	691,000.00	680,000.00	691,000.00	291,772
Jun 13, 2008	672,000.00	692,000.00	666,000.00	674,000.00	518,882
Jun 12, 2008	669,000.00	678,000.00	663,000.00	663,000.00	834,711
Jun 11, 2008	669,000.00	688,000.00	667,000.00	681,000.00	472,708
Jun 10, 2008	687,000.00	691,000.00	665,000.00	666,000.00	554,181
Jun 9, 2008	684,000.00	692,000.00	682,000.00	686,000.00	606,637
Jun 5, 2008	718,000.00	718,000.00	707,000.00	709,000.00	339,291
Jun 4, 2008	703,000.00	720,000.00	703,000.00	713,000.00	280,709
Jun 3, 2008	722,000.00	722,000.00	703,000.00	704,000.00	414,102
Jun 2, 2008	735,000.00	741,000.00	725,000.00	726,000.00	395,370
May 30, 2008	729,000.00	741,000.00	725,000.00	741,000.00	480,209
May 29, 2008	704,000.00	730,000.00	697,000.00	730,000.00	491,714
May 28, 2008	718,000.00	718,000.00	690,000.00	692,000.00	400,309
May 27, 2008	690,000.00	705,000.00	689,000.00	702,000.00	362,207
May 26, 2008	699,000.00	700,000.00	672,000.00	679,000.00	781,742
May 23, 2008	710,000.00	723,000.00	707,000.00	707,000.00	288,247
May 22, 2008	712,000.00	720,000.00	704,000.00	713,000.00	359,359
May 21, 2008	702,000.00	726,000.00	701,000.00	718,000.00	469,738
May 20, 2008	728,000.00	729,000.00	703,000.00	713,000.00	891,253
May 19, 2008	760,000.00	763,000.00	728,000.00	728,000.00	605,744
May 16, 2008	760,000.00	764,000.00	749,000.00	760,000.00	573,185
May 15, 2008	740,000.00	764,000.00	740,000.00	764,000.00	547,072
May 14, 2008	732,000.00	738,000.00	729,000.00	738,000.00	398,439
May 13, 2008	718,000.00	735,000.00	710,000.00	735,000.00	535,101
May 9, 2008	732,000.00	733,000.00	707,000.00	709,000.00	577,075
May 8, 2008	725,000.00	730,000.00	719,000.00	728,000.00	669,527
May 7, 2008	738,000.00	745,000.00	732,000.00	741,000.00	445,552
May 6, 2008	735,000.00	745,000.00	732,000.00	745,000.00	708,894
May 2, 2008	733,000.00	734,000.00	724,000.00	731,000.00	841,219
Apr 30, 2008	709,000.00	718,000.00	705,000.00	711,000.00	621,260
Apr 29, 2008	717,000.00	718,000.00	706,000.00	710,000.00	426,934
Apr 28, 2008	696,000.00	719,000.00	692,000.00	716,000.00	759,225
Apr 25, 2008	670,000.00	690,000.00	666,000.00	690,000.00	933,450
Apr 24, 2008	659,000.00	671,000.00	655,000.00	661,000.00	484,559
Apr 23, 2008	668,000.00	675,000.00	653,000.00	653,000.00	502,668
Apr 22, 2008	670,000.00	679,000.00	668,000.00	675,000.00	365,209
Apr 21, 2008	675,000.00	676,000.00	666,000.00	674,000.00	426,385
Apr 18, 2008	662,000.00	677,000.00	662,000.00	665,000.00	497,436
Apr 17, 2008	668,000.00	671,000.00	660,000.00	661,000.00	359,021
Apr 16, 2008	660,000.00	665,000.00	647,000.00	651,000.00	486,949
Apr 15, 2008	678,000.00	679,000.00	658,000.00	658,000.00	384,804
Apr 14, 2008	670,000.00	678,000.00	662,000.00	678,000.00	419,348
Apr 11, 2008	660,000.00	680,000.00	660,000.00	680,000.00	759,281
Apr 10, 2008	643,000.00	662,000.00	639,000.00	656,000.00	633,420
Apr 8, 2008	643,000.00	648,000.00	636,000.00	646,000.00	331,185
Apr 7, 2008	646,000.00	661,000.00	646,000.00	650,000.00	366,960
Apr 4, 2008	662,000.00	662,000.00	647,000.00	650,000.00	340,735
Apr 3, 2008	661,000.00	667,000.00	656,000.00	662,000.00	418,028
Apr 2, 2008	652,000.00	662,000.00	651,000.00	661,000.00	761,559
Apr 1, 2008	628,000.00	641,000.00	618,000.00	636,000.00	664,059
Mar 31, 2008	617,000.00	629,000.00	612,000.00	623,000.00	581,215
Mar 28, 2008	605,000.00	618,000.00	603,000.00	613,000.00	505,695
Mar 27, 2008	606,000.00	608,000.00	596,000.00	605,000.00	398,990
Mar 26, 2008	619,000.00	619,000.00	609,000.00	612,000.00	318,170
Mar 25, 2008	611,000.00	615,000.00	605,000.00	610,000.00	426,320
Mar 24, 2008	604,000.00	606,000.00	595,000.00	599,000.00	210,959
Mar 21, 2008	609,000.00	610,000.00	602,000.00	607,000.00	430,712
Mar 20, 2008	585,000.00	606,000.00	579,000.00	606,000.00	643,481
Mar 19, 2008	582,000.00	593,000.00	580,000.00	591,000.00	697,245
Mar 18, 2008	552,000.00	572,000.00	552,000.00	568,000.00	804,010
Mar 17, 2008	553,000.00	559,000.00	545,000.00	550,000.00	756,758
Mar 14, 2008	555,000.00	557,000.00	543,000.00	547,000.00	417,021
Mar 13, 2008	551,000.00	559,000.00	547,000.00	550,000.00	603,644
Mar 12, 2008	566,000.00	570,000.00	558,000.00	560,000.00	470,682
Mar 11, 2008	548,000.00	559,000.00	547,000.00	555,000.00	605,862
Mar 10, 2008	548,000.00	561,000.00	545,000.00	554,000.00	340,778
Mar 7, 2008	550,000.00	555,000.00	547,000.00	550,000.00	343,505
Mar 6, 2008	563,000.00	575,000.00	558,000.00	562,000.00	369,927
Mar 5, 2008	551,000.00	566,000.00	551,000.00	562,000.00	385,132
Mar 4, 2008	550,000.00	561,000.00	550,000.00	552,000.00	335,360
Mar 3, 2008	545,000.00	552,000.00	542,000.00	549,000.00	419,130
Feb 29, 2008	577,000.00	577,000.00	560,000.00	560,000.00	451,962
Feb 28, 2008	584,000.00	585,000.00	573,000.00	580,000.00	288,445
Feb 27, 2008	573,000.00	586,000.00	569,000.00	578,000.00	271,638
Feb 26, 2008	581,000.00	586,000.00	569,000.00	571,000.00	240,309
Feb 25, 2008	578,000.00	582,000.00	575,000.00	581,000.00	302,393
Feb 22, 2008	582,000.00	587,000.00	580,000.00	582,000.00	308,591
Feb 21, 2008	579,000.00	596,000.00	579,000.00	594,000.00	424,160
Feb 20, 2008	587,000.00	590,000.00	576,000.00	578,000.00	359,355
Feb 19, 2008	580,000.00	587,000.00	577,000.00	587,000.00	321,382
Feb 18, 2008	582,000.00	587,000.00	571,000.00	577,000.00	365,307
Feb 15, 2008	586,000.00	590,000.00	575,000.00	586,000.00	398,480
Feb 14, 2008	583,000.00	593,000.00	580,000.00	593,000.00	534,770
Feb 13, 2008	588,000.00	588,000.00	570,000.00	574,000.00	429,287
Feb 12, 2008	585,000.00	588,000.00	573,000.00	573,000.00	353,229
Feb 11, 2008	591,000.00	601,000.00	584,000.00	584,000.00	557,837
Feb 5, 2008	605,000.00	618,000.00	601,000.00	613,000.00	463,099
Feb 4, 2008	602,000.00	612,000.00	600,000.00	612,000.00	935,070
Feb 1, 2008	601,000.00	605,000.00	578,000.00	586,000.00	559,063
Jan 31, 2008	579,000.00	597,000.00	571,000.00	595,000.00	932,464
Jan 30, 2008	567,000.00	581,000.00	560,000.00	571,000.00	709,827
Jan 29, 2008	546,000.00	560,000.00	544,000.00	558,000.00	426,637
Jan 28, 2008	553,000.00	565,000.00	536,000.00	539,000.00	533,109
Jan 25, 2008	556,000.00	570,000.00	554,000.00	561,000.00	509,153
Jan 24, 2008	551,000.00	562,000.00	549,000.00	556,000.00	552,885
Jan 23, 2008	552,000.00	556,000.00	538,000.00	540,000.00	715,741
Jan 22, 2008	550,000.00	558,000.00	536,000.00	536,000.00	852,328
Jan 21, 2008	561,000.00	573,000.00	558,000.00	564,000.00	496,935
Jan 18, 2008	552,000.00	572,000.00	548,000.00	567,000.00	688,410
Jan 17, 2008	537,000.00	560,000.00	536,000.00	560,000.00	840,319
Jan 16, 2008	520,000.00	540,000.00	518,000.00	530,000.00	779,066
Jan 15, 2008	533,000.00	541,000.00	521,000.00	532,000.00	796,092
Jan 14, 2008	514,000.00	526,000.00	514,000.00	525,000.00	441,382
Jan 11, 2008	518,000.00	526,000.00	511,000.00	516,000.00	462,983
Jan 10, 2008	522,000.00	529,000.00	516,000.00	516,000.00	616,025
Jan 9, 2008	517,000.00	529,000.00	513,000.00	525,000.00	459,787
Jan 8, 2008	519,000.00	524,000.00	516,000.00	516,000.00	491,325
Jan 7, 2008	518,000.00	524,000.00	517,000.00	519,000.00	788,200
Jan 4, 2008	546,000.00	548,000.00	538,000.00	539,000.00	345,756
Jan 3, 2008	538,000.00	553,000.00	532,000.00	546,000.00	386,283
Jan 2, 2008	559,000.00	560,000.00	542,000.00	544,000.00	339,056
Dec 28, 2007	565,000.00	567,000.00	556,000.00	556,000.00	293,636
Dec 27, 2007	574,000.00	578,000.00	570,000.00	570,000.00	236,627
Dec 26, 2007	579,000.00	584,000.00	572,000.00	576,000.00	214,974
Dec 24, 2007	562,000.00	580,000.00	562,000.00	578,000.00	375,525
Dec 21, 2007	562,000.00	564,000.00	551,000.00	560,000.00	366,600
Dec 20, 2007	559,000.00	568,000.00	554,000.00	559,000.00	421,382
Dec 18, 2007	550,000.00	564,000.00	549,000.00	560,000.00	434,294
Dec 17, 2007	568,000.00	577,000.00	560,000.00	560,000.00	525,859
Dec 14, 2007	583,000.00	588,000.00	574,000.00	581,000.00	399,925
Dec 13, 2007	596,000.00	599,000.00	583,000.00	590,000.00	659,256
Dec 12, 2007	591,000.00	600,000.00	586,000.00	598,000.00	576,512
Dec 11, 2007	614,000.00	614,000.00	603,000.00	603,000.00	424,209
Dec 10, 2007	613,000.00	614,000.00	606,000.00	614,000.00	451,236
Dec 7, 2007	613,000.00	617,000.00	604,000.00	608,000.00	594,088
Dec 6, 2007	598,000.00	612,000.00	597,000.00	612,000.00	1,081,053
Dec 5, 2007	574,000.00	594,000.00	571,000.00	582,000.00	460,526
Dec 4, 2007	571,000.00	581,000.00	568,000.00	575,000.00	410,428
Dec 3, 2007	555,000.00	568,000.00	544,000.00	566,000.00	458,906
Nov 30, 2007	567,000.00	573,000.00	562,000.00	565,000.00	559,094
Nov 29, 2007	555,000.00	569,000.00	552,000.00	567,000.00	884,388
Nov 28, 2007	543,000.00	552,000.00	536,000.00	544,000.00	484,497
Nov 27, 2007	556,000.00	556,000.00	530,000.00	539,000.00	673,833
